day,time,timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source,duration_final,emissions,score
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,7.5704683333333325
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,34.18833333333333
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,6.875
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2905,751,831.0,api,831.0,557.76,7.48276
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,7.5704683333333325
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,34.18833333333333
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,6.875
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,942.0,api,942.0,519.744,8.369743999999999
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,7.5704683333333325
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,34.18833333333333
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,6.875
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,941.0,api,941.0,519.744,8.361410666666666
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,7.5704683333333325
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,34.18833333333333
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,6.875
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,869.0,api,869.0,519.744,7.7614106666666665
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,7.5704683333333325
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,34.18833333333333
